frontend,backend,database,response_time,frontend_cpu_usage,frontend_memory_usage,frontend_pods,frontend_ssd,backend_cpu_usage,backend_memory_usage,backend_pods,backend_ssd,database_cpu_usage,database_memory_usage,database_pods,database_ssd
jura-worker-1,jura-worker-3,jura-worker-3,7.117155,0.9,0.36,3,False,0.01,0.35,2,True,0.01,0.35,2,True
jura-worker-1,jura-worker-2,jura-worker-1,7.524025,0.92,0.48,4,False,0.03,0.25,1,False,0.92,0.48,4,False
jura-worker-2,jura-worker-1,jura-worker-2,7.937802,0.35,0.25,2,False,0.9,0.39,2,False,0.35,0.25,2,False
jura-worker-3,jura-worker-1,jura-worker-3,7.385994,0.15,0.31,2,True,0.9,0.39,2,False,0.15,0.31,2,True
jura-worker-3,jura-worker-1,jura-worker-3,7.144245,0.1,0.31,2,True,0.92,0.51,4,False,0.1,0.31,2,True
jura-worker-1,jura-worker-1,jura-worker-4,7.824122,0.9,0.41,3,False,0.9,0.41,3,False,0.93,0.3,4,True
jura-worker-2,jura-worker-4,jura-worker-4,7.754176,0.12,0.26,2,False,0.91,0.3,4,True,0.91,0.3,4,True
jura-worker-3,jura-worker-2,jura-worker-2,6.848176,0.01,0.25,1,True,0.22,0.29,3,False,0.22,0.29,3,False
jura-worker-3,jura-worker-3,jura-worker-3,6.510171,0.01,0.36,3,True,0.01,0.36,3,True,0.01,0.36,3,True
jura-worker-1,jura-worker-2,jura-worker-3,7.446211,0.9,0.35,2,False,0.09,0.28,3,False,0.01,0.36,3,True
jura-worker-4,jura-worker-1,jura-worker-1,7.830729,0.9,0.28,3,True,0.92,0.44,3,False,0.92,0.44,3,False
jura-worker-4,jura-worker-3,jura-worker-1,8.214959,0.9,0.29,3,True,0.02,0.41,5,True,0.9,0.43,2,False
jura-worker-1,jura-worker-3,jura-worker-3,6.871425,0.94,0.48,5,False,0.06,0.46,4,True,0.06,0.46,4,True
jura-worker-3,jura-worker-1,jura-worker-3,7.581711,0.01,0.31,2,True,0.9,0.39,2,False,0.01,0.31,2,True
jura-worker-1,jura-worker-1,jura-worker-3,8.127082,0.9,0.45,4,False,0.9,0.45,4,False,0.01,0.49,5,True
jura-worker-2,jura-worker-1,jura-worker-4,7.761689,0.02,0.23,1,False,0.9,0.44,3,False,0.9,0.35,5,True
jura-worker-2,jura-worker-1,jura-worker-1,8.556828,0.18,0.29,4,False,0.92,0.48,4,False,0.92,0.48,4,False
jura-worker-2,jura-worker-4,jura-worker-4,9.27605,0.04,0.23,2,False,0.93,0.37,6,True,0.93,0.37,6,True
jura-worker-1,jura-worker-1,jura-worker-2,7.78649,0.9,0.4,3,False,0.9,0.4,3,False,0.14,0.28,2,False
jura-worker-1,jura-worker-2,jura-worker-1,7.335328,0.91,0.41,4,False,0.03,0.25,2,False,0.91,0.41,4,False
jura-worker-3,jura-worker-2,jura-worker-2,7.011897,0.01,0.37,4,True,0.43,0.32,4,False,0.43,0.32,4,False
jura-worker-4,jura-worker-2,jura-worker-4,7.620191,0.9,0.31,4,True,0.02,0.26,2,False,0.9,0.31,4,True
jura-worker-4,jura-worker-1,jura-worker-3,7.337673,0.91,0.3,4,True,0.9,0.44,3,False,0.01,0.37,2,True
jura-worker-1,jura-worker-2,jura-worker-2,6.945662,0.92,0.48,5,False,0.23,0.33,4,False,0.23,0.33,4,False
jura-worker-4,jura-worker-1,jura-worker-4,8.118489,0.9,0.31,4,True,0.9,0.47,4,False,0.9,0.31,4,True
jura-worker-4,jura-worker-4,jura-worker-2,9.225563,0.91,0.31,4,True,0.91,0.31,4,True,0.29,0.28,2,False
jura-worker-1,jura-worker-2,jura-worker-4,7.117351,0.9,0.44,5,False,0.02,0.3,3,False,0.89,0.31,3,True
jura-worker-3,jura-worker-4,jura-worker-3,8.161358,0.08,0.31,4,True,0.92,0.34,5,True,0.08,0.31,4,True
jura-worker-4,jura-worker-1,jura-worker-1,9.915302,0.9,0.28,3,True,0.94,0.57,5,False,0.94,0.57,5,False
jura-worker-3,jura-worker-4,jura-worker-3,7.343209,0.01,0.43,5,True,0.9,0.3,3,True,0.01,0.43,5,True
jura-worker-4,jura-worker-1,jura-worker-1,9.705786,0.91,0.32,5,True,0.93,0.48,4,False,0.93,0.48,4,False
jura-worker-3,jura-worker-3,jura-worker-3,7.028098,0.02,0.43,5,True,0.02,0.43,5,True,0.02,0.43,5,True
jura-worker-3,jura-worker-1,jura-worker-4,7.834298,0.01,0.3,3,True,0.9,0.49,4,False,0.9,0.32,3,True
jura-worker-1,jura-worker-1,jura-worker-3,8.216875,0.96,0.53,5,False,0.96,0.53,5,False,0.01,0.35,2,True
jura-worker-4,jura-worker-3,jura-worker-3,6.731236,0.9,0.28,3,True,0.01,0.38,3,True,0.01,0.38,3,True
jura-worker-4,jura-worker-3,jura-worker-1,7.70208,0.9,0.28,3,True,0.03,0.3,3,True,0.93,0.46,3,False
jura-worker-2,jura-worker-4,jura-worker-3,7.001539,0.06,0.26,2,False,0.9,0.28,2,True,0.01,0.41,4,True
jura-worker-4,jura-worker-1,jura-worker-4,7.580246,0.9,0.3,4,True,0.9,0.45,3,False,0.9,0.3,4,True
jura-worker-1,jura-worker-2,jura-worker-4,7.530196,0.9,0.36,2,False,0.02,0.3,4,False,0.9,0.31,4,True
jura-worker-2,jura-worker-4,jura-worker-4,8.214705,0.05,0.27,3,False,0.9,0.34,5,True,0.9,0.34,5,True
jura-worker-1,jura-worker-1,jura-worker-3,7.236672,0.9,0.42,4,False,0.9,0.42,4,False,0.01,0.37,2,True
jura-worker-3,jura-worker-4,jura-worker-2,7.90023,0.01,0.25,1,True,0.9,0.31,4,True,0.37,0.31,3,False
jura-worker-3,jura-worker-1,jura-worker-1,9.272217,0.02,0.37,4,True,0.95,0.54,5,False,0.95,0.54,5,False
jura-worker-4,jura-worker-4,jura-worker-4,8.27263,0.92,0.36,6,True,0.92,0.36,6,True,0.92,0.36,6,True
jura-worker-2,jura-worker-4,jura-worker-3,7.110998,0.03,0.23,1,False,0.9,0.35,5,True,0.01,0.31,1,True
jura-worker-3,jura-worker-3,jura-worker-2,7.368532,0.01,0.3,3,True,0.01,0.3,3,True,0.12,0.28,2,False
jura-worker-2,jura-worker-3,jura-worker-3,6.592715,0.03,0.25,2,False,0.01,0.38,3,True,0.01,0.38,3,True
jura-worker-1,jura-worker-2,jura-worker-2,6.905549,0.92,0.45,4,False,0.18,0.3,3,False,0.18,0.3,3,False
jura-worker-3,jura-worker-2,jura-worker-2,6.886838,0.01,0.3,3,True,0.19,0.28,2,False,0.19,0.28,2,False
jura-worker-2,jura-worker-1,jura-worker-4,8.403705,0.26,0.27,3,False,0.9,0.45,3,False,0.91,0.3,3,True
jura-worker-3,jura-worker-3,jura-worker-3,7.17281,0.01,0.42,4,True,0.01,0.42,4,True,0.01,0.42,4,True
jura-worker-1,jura-worker-1,jura-worker-1,9.793358,0.9,0.47,5,False,0.9,0.47,5,False,0.9,0.47,5,False
jura-worker-3,jura-worker-1,jura-worker-4,7.161889,0.07,0.38,4,True,0.9,0.4,2,False,0.9,0.31,3,True
jura-worker-2,jura-worker-1,jura-worker-2,8.092135,0.3,0.29,5,False,0.9,0.45,3,False,0.3,0.29,5,False
jura-worker-2,jura-worker-1,jura-worker-2,7.524531,0.15,0.32,4,False,0.91,0.5,5,False,0.15,0.32,4,False
jura-worker-3,jura-worker-2,jura-worker-3,7.451547,0.01,0.38,3,True,0.26,0.33,5,False,0.01,0.38,3,True
jura-worker-1,jura-worker-2,jura-worker-2,6.899112,0.92,0.43,3,False,0.17,0.3,3,False,0.17,0.3,3,False
jura-worker-3,jura-worker-1,jura-worker-1,8.017138,0.01,0.26,2,True,0.94,0.65,6,False,0.94,0.65,6,False
jura-worker-3,jura-worker-2,jura-worker-3,7.462026,0.01,0.39,6,True,0.02,0.27,2,False,0.01,0.39,6,True
jura-worker-1,jura-worker-2,jura-worker-4,6.952342,0.9,0.38,3,False,0.02,0.3,3,False,0.9,0.4,7,True
jura-worker-4,jura-worker-3,jura-worker-1,7.728129,0.9,0.3,4,True,0.01,0.46,4,True,0.91,0.51,5,False
jura-worker-4,jura-worker-2,jura-worker-1,6.912849,0.9,0.31,4,True,0.02,0.29,3,False,0.9,0.52,4,False
jura-worker-2,jura-worker-4,jura-worker-1,7.017805,0.02,0.23,2,False,0.9,0.36,5,True,0.9,0.41,3,False
jura-worker-1,jura-worker-4,jura-worker-1,7.380744,0.93,0.45,5,False,0.9,0.31,4,True,0.93,0.45,5,False
jura-worker-3,jura-worker-1,jura-worker-2,7.645617,0.09,0.3,3,True,0.9,0.5,4,False,0.21,0.33,5,False
jura-worker-3,jura-worker-1,jura-worker-1,8.213997,0.01,0.35,4,True,0.92,0.57,5,False,0.92,0.57,5,False
jura-worker-2,jura-worker-4,jura-worker-1,7.745091,0.04,0.26,4,False,0.9,0.36,6,True,0.9,0.4,2,False
jura-worker-1,jura-worker-2,jura-worker-3,6.921262,0.9,0.48,5,False,0.06,0.28,2,False,0.01,0.38,3,True
jura-worker-1,jura-worker-1,jura-worker-1,8.319702,0.93,0.58,6,False,0.93,0.58,6,False,0.93,0.58,6,False
jura-worker-3,jura-worker-2,jura-worker-1,7.018062,0.01,0.25,1,True,0.02,0.25,1,False,0.9,0.5,4,False
jura-worker-1,jura-worker-1,jura-worker-1,8.617872,0.91,0.57,6,False,0.91,0.57,6,False,0.91,0.57,6,False
jura-worker-2,jura-worker-3,jura-worker-2,7.22038,0.04,0.29,4,False,0.01,0.36,3,True,0.04,0.29,4,False
jura-worker-4,jura-worker-1,jura-worker-1,8.634474,0.9,0.15,5,True,0.91,0.45,3,False,0.91,0.45,3,False
jura-worker-4,jura-worker-3,jura-worker-4,6.922137,0.9,0.15,4,True,0.01,0.3,3,True,0.9,0.15,4,True
jura-worker-4,jura-worker-2,jura-worker-1,7.756207,0.9,0.26,2,True,0.02,0.25,1,False,0.94,0.68,8,False
jura-worker-3,jura-worker-3,jura-worker-1,7.219163,0.01,0.34,3,True,0.01,0.34,3,True,0.94,0.64,7,False
jura-worker-2,jura-worker-2,jura-worker-2,6.975397,0.22,0.33,6,False,0.22,0.33,6,False,0.22,0.33,6,False
jura-worker-4,jura-worker-2,jura-worker-2,8.700672,0.9,0.27,4,True,0.19,0.36,5,False,0.19,0.36,5,False
jura-worker-4,jura-worker-3,jura-worker-1,7.51758,0.9,0.29,4,True,0.01,0.47,5,True,0.91,0.49,4,False
jura-worker-1,jura-worker-4,jura-worker-4,7.678251,0.9,0.37,2,False,0.9,0.3,3,True,0.9,0.3,3,True
jura-worker-3,jura-worker-2,jura-worker-3,6.647899,0.01,0.38,5,True,0.06,0.31,4,False,0.01,0.38,5,True
jura-worker-2,jura-worker-3,jura-worker-3,6.932708,0.02,0.29,3,False,0.01,0.41,4,True,0.01,0.41,4,True
jura-worker-1,jura-worker-4,jura-worker-3,7.451736,0.92,0.42,4,False,0.9,0.3,3,True,0.01,0.35,2,True
jura-worker-1,jura-worker-4,jura-worker-3,7.325284,0.92,0.49,5,False,0.9,0.3,3,True,0.01,0.4,3,True
jura-worker-3,jura-worker-4,jura-worker-2,7.190512,0.01,0.36,4,True,0.9,0.31,3,True,0.3,0.32,5,False
jura-worker-4,jura-worker-4,jura-worker-2,7.83299,0.9,0.33,5,True,0.9,0.33,5,True,0.02,0.26,2,False
jura-worker-1,jura-worker-3,jura-worker-4,7.164672,0.91,0.44,3,False,0.02,0.39,4,True,0.9,0.32,5,True
jura-worker-4,jura-worker-4,jura-worker-1,7.767699,0.9,0.32,5,True,0.9,0.32,5,True,0.91,0.44,2,False
jura-worker-4,jura-worker-3,jura-worker-2,6.932408,0.9,0.34,6,True,0.01,0.29,2,True,0.25,0.31,4,False
jura-worker-4,jura-worker-4,jura-worker-4,8.181967,0.9,0.42,8,True,0.9,0.42,8,True,0.9,0.42,8,True
jura-worker-2,jura-worker-2,jura-worker-1,7.774967,0.02,0.28,3,False,0.02,0.28,3,False,0.93,0.49,5,False
jura-worker-2,jura-worker-4,jura-worker-4,8.053019,0.02,0.28,3,False,0.9,0.32,3,True,0.9,0.32,3,True
jura-worker-4,jura-worker-3,jura-worker-2,7.199044,0.9,0.27,3,True,0.01,0.43,5,True,0.04,0.28,1,False
jura-worker-1,jura-worker-2,jura-worker-3,7.663588,0.91,0.42,3,False,0.03,0.32,4,False,0.01,0.44,5,True
jura-worker-1,jura-worker-2,jura-worker-4,7.009411,0.91,0.55,6,False,0.02,0.27,1,False,0.9,0.38,6,True
jura-worker-3,jura-worker-3,jura-worker-2,7.310703,0.01,0.37,4,True,0.01,0.37,4,True,0.05,0.31,3,False
jura-worker-4,jura-worker-1,jura-worker-2,7.339919,0.9,0.27,3,True,0.94,0.6,6,False,0.02,0.27,1,False
jura-worker-2,jura-worker-2,jura-worker-1,9.855731,0.31,0.5,13,False,0.31,0.5,13,False,0.11,0.53,9,False
jura-worker-2,jura-worker-1,jura-worker-3,6.641463,0.34,0.46,13,False,0.01,0.48,7,False,0.01,0.68,9,True
jura-worker-4,jura-worker-3,jura-worker-1,7.21129,0.01,0.23,8,True,0.01,0.73,10,True,0.17,0.73,12,False
jura-worker-3,jura-worker-4,jura-worker-2,6.609563,0.01,0.53,10,True,0.01,0.29,8,True,0.47,0.49,12,False
jura-worker-1,jura-worker-4,jura-worker-4,6.389177,0.04,0.5,9,False,0.01,0.28,8,True,0.01,0.28,8,True
jura-worker-2,jura-worker-3,jura-worker-3,6.473045,0.27,0.43,10,False,0.01,0.38,4,True,0.01,0.38,4,True
jura-worker-3,jura-worker-1,jura-worker-1,6.16594,0.01,0.56,8,True,0.11,0.75,11,False,0.11,0.75,11,False
jura-worker-2,jura-worker-3,jura-worker-2,6.579242,0.18,0.42,8,False,0.01,0.7,10,True,0.18,0.42,8,False
jura-worker-4,jura-worker-2,jura-worker-3,6.530521,0.01,0.34,12,True,0.08,0.4,8,False,0.01,0.57,10,True
jura-worker-1,jura-worker-3,jura-worker-4,6.416387,0.01,0.5,8,False,0.01,0.54,7,True,0.01,0.35,11,True
jura-worker-2,jura-worker-4,jura-worker-3,6.694392,0.55,0.55,14,False,0.01,0.17,4,True,0.01,0.58,9,True
jura-worker-3,jura-worker-3,jura-worker-4,6.548151,0.01,0.62,11,True,0.01,0.62,11,True,0.01,0.27,7,True
jura-worker-4,jura-worker-2,jura-worker-2,6.327423,0.01,0.4,14,True,0.32,0.42,9,False,0.32,0.42,9,False
jura-worker-4,jura-worker-1,jura-worker-3,6.416702,0.01,0.2,7,True,0.07,0.64,12,False,0.01,0.53,8,True
jura-worker-1,jura-worker-3,jura-worker-4,7.670483,0.02,0.22,1,False,0.9,0.81,2,True,0.01,0.12,1,True
jura-worker-4,jura-worker-1,jura-worker-4,6.840789,0.18,0.14,2,True,0.05,0.26,1,False,0.18,0.14,2,True
jura-worker-2,jura-worker-3,jura-worker-4,8.434227,0.97,0.74,2,False,0.9,0.8,2,True,0.07,0.13,1,True
jura-worker-1,jura-worker-1,jura-worker-3,6.905934,0.02,0.26,2,False,0.02,0.26,2,False,0.91,0.79,2,True
jura-worker-4,jura-worker-1,jura-worker-1,6.858371,0.01,0.11,1,True,0.14,0.32,2,False,0.14,0.32,2,False
jura-worker-1,jura-worker-4,jura-worker-4,6.722351,0.04,0.22,1,False,0.24,0.16,2,True,0.24,0.16,2,True
jura-worker-2,jura-worker-3,jura-worker-4,8.907597,0.96,0.74,2,False,0.9,0.8,2,True,0.09,0.13,1,True
jura-worker-1,jura-worker-4,jura-worker-2,6.90514,0.01,0.22,1,False,0.01,0.12,1,True,0.97,0.76,2,False
jura-worker-4,jura-worker-3,jura-worker-3,7.827262,0.03,0.11,1,True,0.94,0.82,3,True,0.94,0.82,3,True
jura-worker-1,jura-worker-2,jura-worker-3,12.399601,0.01,0.22,1,False,0.96,0.75,2,False,0.92,0.75,2,True
jura-worker-1,jura-worker-4,jura-worker-1,6.84705,0.07,0.28,2,False,0.01,0.12,1,True,0.07,0.28,2,False
jura-worker-1,jura-worker-2,jura-worker-1,9.877672,0.14,0.28,2,False,0.96,0.75,2,False,0.14,0.28,2,False
jura-worker-4,jura-worker-2,jura-worker-1,11.724248,0.01,0.11,1,True,0.98,0.75,2,False,0.1,0.27,1,False
jura-worker-3,jura-worker-2,jura-worker-3,10.018888,0.9,0.77,3,True,0.96,0.75,2,False,0.9,0.77,3,True
jura-worker-1,jura-worker-4,jura-worker-4,6.65751,0.04,0.22,1,False,0.26,0.16,2,True,0.26,0.16,2,True
jura-worker-1,jura-worker-4,jura-worker-3,6.695169,0.01,0.22,1,False,0.01,0.12,1,True,0.92,0.76,2,True
jura-worker-3,jura-worker-4,jura-worker-4,6.893307,0.9,0.73,2,True,0.2,0.16,2,True,0.2,0.16,2,True
jura-worker-2,jura-worker-1,jura-worker-2,7.513263,0.98,0.76,3,False,0.01,0.26,1,False,0.98,0.76,3,False
jura-worker-3,jura-worker-1,jura-worker-2,7.20735,0.9,0.74,2,True,0.04,0.26,1,False,0.98,0.75,2,False
jura-worker-1,jura-worker-4,jura-worker-3,7.174865,0.01,0.22,1,False,0.01,0.12,1,True,0.92,0.77,2,True
jura-worker-2,jura-worker-1,jura-worker-1,6.75994,0.97,0.74,2,False,0.11,0.33,2,False,0.11,0.33,2,False
jura-worker-2,jura-worker-4,jura-worker-1,7.150344,0.97,0.74,2,False,0.01,0.12,1,True,0.11,0.28,1,False
jura-worker-2,jura-worker-1,jura-worker-2,7.505194,0.98,0.76,3,False,0.03,0.26,1,False,0.98,0.76,3,False
jura-worker-2,jura-worker-2,jura-worker-3,12.010832,0.96,0.76,3,False,0.96,0.76,3,False,0.91,0.77,2,True
jura-worker-1,jura-worker-3,jura-worker-4,7.051341,0.01,0.22,1,False,0.9,0.78,2,True,0.01,0.12,1,True
jura-worker-2,jura-worker-1,jura-worker-1,6.948316,0.97,0.72,2,False,0.15,0.32,2,False,0.15,0.32,2,False
jura-worker-4,jura-worker-2,jura-worker-1,9.494193,0.01,0.11,1,True,0.97,0.74,2,False,0.1,0.28,1,False
jura-worker-1,jura-worker-1,jura-worker-3,6.882535,0.05,0.26,2,False,0.05,0.26,2,False,0.94,0.77,2,True
jura-worker-3,jura-worker-4,jura-worker-1,7.209615,0.9,0.75,2,True,0.01,0.12,1,True,0.1,0.28,1,False
jura-worker-2,jura-worker-4,jura-worker-1,7.00613,0.97,0.72,2,False,0.01,0.12,1,True,0.12,0.28,1,False
jura-worker-3,jura-worker-4,jura-worker-2,7.501658,0.89,0.74,2,True,0.01,0.12,1,True,0.98,0.74,2,False
jura-worker-3,jura-worker-2,jura-worker-4,11.954484,0.9,0.75,2,True,0.97,0.74,2,False,0.16,0.13,1,True
jura-worker-3,jura-worker-3,jura-worker-1,7.2633,0.9,0.79,3,True,0.9,0.79,3,True,0.14,0.28,1,False
jura-worker-1,jura-worker-3,jura-worker-3,8.771585,0.01,0.22,1,False,0.93,0.83,3,True,0.93,0.83,3,True
jura-worker-1,jura-worker-2,jura-worker-4,8.674337,0.05,0.22,1,False,0.97,0.74,2,False,0.26,0.13,1,True
jura-worker-3,jura-worker-3,jura-worker-3,8.341556,0.94,0.82,4,True,0.94,0.82,4,True,0.94,0.82,4,True
jura-worker-1,jura-worker-1,jura-worker-4,6.568908,0.02,0.27,2,False,0.02,0.27,2,False,0.01,0.13,1,True
jura-worker-4,jura-worker-1,jura-worker-2,7.268083,0.01,0.11,1,True,0.01,0.26,1,False,0.98,0.75,2,False
jura-worker-4,jura-worker-3,jura-worker-3,8.279496,0.01,0.11,1,True,0.94,0.82,3,True,0.94,0.82,3,True
jura-worker-4,jura-worker-3,jura-worker-3,7.538947,0.01,0.11,1,True,0.96,0.82,3,True,0.96,0.82,3,True
jura-worker-2,jura-worker-4,jura-worker-2,7.551994,0.97,0.75,3,False,0.01,0.12,1,True,0.97,0.75,3,False
jura-worker-1,jura-worker-2,jura-worker-1,10.053139,0.17,0.0,2,False,0.97,0.74,2,False,0.17,0.0,2,False
jura-worker-2,jura-worker-3,jura-worker-4,7.463763,0.98,0.72,2,False,0.9,0.76,2,True,0.02,0.13,1,True
jura-worker-4,jura-worker-4,jura-worker-4,6.569911,0.22,0.16,3,True,0.22,0.16,3,True,0.22,0.16,3,True
jura-worker-3,jura-worker-2,jura-worker-2,12.393194,0.9,0.73,2,True,0.97,0.77,3,False,0.97,0.77,3,False
jura-worker-2,jura-worker-4,jura-worker-1,7.076562,0.96,0.72,2,False,0.01,0.12,1,True,0.1,0.27,1,False
jura-worker-4,jura-worker-1,jura-worker-2,7.062622,0.01,0.11,1,True,0.01,0.26,1,False,0.99,0.74,2,False
jura-worker-2,jura-worker-1,jura-worker-2,7.388075,0.98,0.74,3,False,0.01,0.26,1,False,0.98,0.74,3,False
jura-worker-3,jura-worker-3,jura-worker-1,6.715099,0.92,0.78,3,True,0.92,0.78,3,True,0.12,0.28,1,False
jura-worker-4,jura-worker-4,jura-worker-3,7.065118,0.01,0.13,2,True,0.01,0.13,2,True,0.92,0.76,2,True
jura-worker-2,jura-worker-1,jura-worker-1,7.037268,0.97,0.72,2,False,0.15,0.33,2,False,0.15,0.33,2,False
jura-worker-4,jura-worker-3,jura-worker-3,7.107533,0.01,0.11,1,True,0.92,0.81,3,True,0.92,0.81,3,True
jura-worker-2,jura-worker-2,jura-worker-2,11.099801,0.98,0.77,4,False,0.98,0.77,4,False,0.98,0.77,4,False
jura-worker-4,jura-worker-1,jura-worker-3,7.03858,0.01,0.11,1,True,0.01,0.26,1,False,0.94,0.76,2,True
jura-worker-1,jura-worker-2,jura-worker-4,10.42996,0.01,0.22,1,False,0.97,0.74,2,False,0.01,0.13,1,True
jura-worker-3,jura-worker-1,jura-worker-1,6.697502,0.9,0.73,2,True,0.1,0.33,2,False,0.1,0.33,2,False
jura-worker-4,jura-worker-1,jura-worker-1,6.736167,0.01,0.11,1,True,0.12,0.33,3,False,0.12,0.33,3,False
jura-worker-3,jura-worker-1,jura-worker-4,7.535899,0.9,0.73,2,True,0.02,0.31,3,False,0.03,0.16,2,True
jura-worker-4,jura-worker-1,jura-worker-1,7.099016,0.01,0.11,1,True,0.18,0.4,4,False,0.18,0.4,4,False
jura-worker-1,jura-worker-4,jura-worker-2,7.225923,0.01,0.27,2,False,0.21,0.16,2,True,0.99,0.74,2,False
jura-worker-3,jura-worker-1,jura-worker-3,7.299819,0.93,0.78,3,True,0.01,0.27,2,False,0.93,0.78,3,True
jura-worker-4,jura-worker-1,jura-worker-1,7.476448,0.02,0.11,2,True,0.1,0.37,3,False,0.1,0.37,3,False
jura-worker-2,jura-worker-2,jura-worker-1,11.208496,0.97,0.77,4,False,0.97,0.77,4,False,0.1,0.28,1,False
jura-worker-4,jura-worker-2,jura-worker-2,10.731225,0.14,0.16,3,True,0.97,0.77,4,False,0.97,0.77,4,False
jura-worker-2,jura-worker-4,jura-worker-1,7.201168,0.97,0.72,2,False,0.01,0.12,1,True,0.11,0.33,3,False
jura-worker-2,jura-worker-4,jura-worker-4,6.861554,0.99,0.75,3,False,0.03,0.16,2,True,0.03,0.16,2,True
jura-worker-3,jura-worker-4,jura-worker-2,7.159163,0.9,0.79,3,True,0.01,0.16,2,True,0.99,0.74,2,False
jura-worker-4,jura-worker-3,jura-worker-1,8.01357,0.02,0.11,2,True,0.93,0.89,4,True,0.1,0.28,1,False
jura-worker-2,jura-worker-2,jura-worker-4,11.949482,0.97,0.75,3,False,0.97,0.75,3,False,0.01,0.13,1,True
jura-worker-1,jura-worker-1,jura-worker-3,7.112757,0.02,0.32,4,False,0.02,0.32,4,False,0.92,0.74,2,True
jura-worker-2,jura-worker-2,jura-worker-2,12.142107,0.98,0.77,4,False,0.98,0.77,4,False,0.98,0.77,4,False
jura-worker-1,jura-worker-3,jura-worker-3,7.493071,0.13,0.31,3,False,0.93,0.79,3,True,0.93,0.79,3,True
jura-worker-2,jura-worker-1,jura-worker-1,7.216914,0.98,0.72,2,False,0.19,0.4,3,False,0.19,0.4,3,False
jura-worker-3,jura-worker-3,jura-worker-1,7.387878,0.9,0.74,3,True,0.9,0.74,3,True,0.13,0.28,2,False
jura-worker-2,jura-worker-2,jura-worker-1,12.828236,0.98,0.79,5,False,0.98,0.79,5,False,0.05,0.28,2,False
jura-worker-3,jura-worker-2,jura-worker-3,10.416497,0.92,0.75,3,True,0.97,0.74,3,False,0.92,0.75,3,True
jura-worker-1,jura-worker-1,jura-worker-2,7.12756,0.01,0.27,2,False,0.01,0.27,2,False,0.99,0.75,3,False
jura-worker-3,jura-worker-4,jura-worker-1,6.987117,0.92,0.76,4,True,0.01,0.12,1,True,0.15,0.27,1,False
jura-worker-2,jura-worker-4,jura-worker-3,7.308257,0.97,0.72,2,False,0.01,0.15,2,True,0.91,0.75,3,True
jura-worker-3,jura-worker-1,jura-worker-2,7.042842,0.9,0.73,3,True,0.06,0.0,2,False,0.97,0.76,3,False
jura-worker-1,jura-worker-2,jura-worker-3,11.638076,0.01,0.27,2,False,0.96,0.74,2,False,0.94,0.74,2,True
jura-worker-3,jura-worker-4,jura-worker-4,7.060247,0.9,0.71,2,True,0.01,0.16,3,True,0.01,0.16,3,True
jura-worker-3,jura-worker-3,jura-worker-1,7.282173,0.9,0.77,4,True,0.9,0.77,4,True,0.14,0.32,2,False
jura-worker-2,jura-worker-1,jura-worker-4,7.222498,0.96,0.72,2,False,0.01,0.3,2,False,0.2,0.16,2,True
jura-worker-4,jura-worker-2,jura-worker-2,11.928778,0.09,0.13,2,True,0.98,0.78,4,False,0.98,0.78,4,False
jura-worker-4,jura-worker-1,jura-worker-3,6.81571,0.01,0.11,1,True,0.01,0.27,2,False,0.95,0.74,2,True
jura-worker-2,jura-worker-4,jura-worker-2,7.309685,0.98,0.75,3,False,0.01,0.13,2,True,0.98,0.75,3,False
jura-worker-3,jura-worker-1,jura-worker-2,7.168547,0.9,0.76,3,True,0.01,0.26,1,False,0.99,0.77,3,False
jura-worker-3,jura-worker-3,jura-worker-2,7.239703,0.9,0.76,3,True,0.9,0.76,3,True,0.99,0.75,3,False
jura-worker-1,jura-worker-3,jura-worker-1,6.67197,0.15,0.35,3,False,0.9,0.75,2,True,0.15,0.35,3,False
jura-worker-3,jura-worker-2,jura-worker-1,9.370018,0.9,0.8,4,True,0.97,0.74,2,False,0.05,0.29,2,False
jura-worker-1,jura-worker-2,jura-worker-4,11.219115,0.01,0.22,1,False,0.96,0.76,3,False,0.01,0.12,1,True
jura-worker-4,jura-worker-2,jura-worker-4,10.977495,0.02,0.14,2,True,0.96,0.76,3,False,0.02,0.14,2,True
jura-worker-1,jura-worker-1,jura-worker-2,7.073683,0.01,0.27,2,False,0.01,0.27,2,False,0.99,0.73,2,False
jura-worker-4,jura-worker-2,jura-worker-3,10.839614,0.01,0.11,1,True,0.97,0.74,2,False,0.91,0.8,4,True
jura-worker-1,jura-worker-1,jura-worker-3,6.758252,0.01,0.28,3,False,0.01,0.28,3,False,0.91,0.79,3,True
jura-worker-3,jura-worker-3,jura-worker-2,8.407549,0.9,0.79,4,True,0.9,0.79,4,True,0.97,0.76,3,False
jura-worker-2,jura-worker-3,jura-worker-3,8.619816,0.98,0.75,4,False,0.9,0.8,3,True,0.9,0.8,3,True
jura-worker-2,jura-worker-3,jura-worker-3,9.266702,0.96,0.74,3,False,0.9,0.84,4,True,0.9,0.84,4,True
jura-worker-3,jura-worker-3,jura-worker-4,7.838796,0.9,0.74,3,True,0.9,0.74,3,True,0.01,0.13,1,True
jura-worker-3,jura-worker-1,jura-worker-3,6.862622,0.9,0.85,5,True,0.01,0.26,1,False,0.9,0.85,5,True
jura-worker-1,jura-worker-4,jura-worker-3,6.89508,0.05,0.27,2,False,0.15,0.16,2,True,0.95,0.75,2,True
